CVE-2020-14344,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2018-14598,"[('LOW', 'debian'), ('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2018-14599,"[('LOW', 'debian'), ('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2018-14600,"[('LOW', 'debian'), ('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-16931,"[('MEDIUM', 'amazon'), ('MEDIUM', 'redhat'), ('CRITICAL', 'nvd')]"
CVE-2017-7375,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-7376,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-8872,"[('LOW', 'redhat'), ('CRITICAL', 'nvd')]"
CVE-2017-0663,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-15412,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat'), ('HIGH', 'amazon')]"
CVE-2017-16932,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-5130,"[('HIGH', 'nvd')]"
CVE-2017-9047,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-9048,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-9049,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-9050,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2018-14404,"[('MEDIUM', 'redhat'), ('HIGH', 'amazon'), ('HIGH', 'photon'), ('LOW', 'debian'), ('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2019-19956,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('LOW', 'ubuntu'), ('MEDIUM', 'oracle-oval')]"
CVE-2019-20388,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('LOW', 'ubuntu'), ('MEDIUM', 'oracle-oval')]"
CVE-2020-7595,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('HIGH', 'ruby-advisory-db'), ('LOW', 'ubuntu'), ('MEDIUM', 'oracle-oval')]"
CVE-2021-3516,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'amazon')]"
CVE-2021-3517,"[('MEDIUM', 'redhat'), ('HIGH', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('HIGH', 'ruby-advisory-db'), ('MEDIUM', 'ubuntu')]"
CVE-2021-3518,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('HIGH', 'ruby-advisory-db'), ('MEDIUM', 'ubuntu')]"
CVE-2022-23308,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('MEDIUM', 'oracle-oval'), ('MEDIUM', 'ubuntu')]"
CVE-2016-9318,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-18258,"[('HIGH', 'amazon'), ('MEDIUM', 'nvd'), ('LOW', 'debian'), ('LOW', 'ubuntu'), ('LOW', 'redhat')]"
CVE-2017-5969,"[('LOW', 'redhat'), ('MEDIUM', 'photon'), ('MEDIUM', 'nvd')]"
CVE-2018-14567,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'amazon'), ('MEDIUM', 'nvd')]"
CVE-2020-24977,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('MEDIUM', 'nvd'), ('LOW', 'debian'), ('MEDIUM', 'photon'), ('LOW', 'ubuntu')]"
CVE-2021-3537,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('MEDIUM', 'ruby-advisory-db'), ('MEDIUM', 'nvd'), ('MEDIUM', 'photon'), ('MEDIUM', 'ubuntu')]"
CVE-2021-3541,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'amazon'), ('MEDIUM', 'nvd')]"
CVE-2022-29824,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('MEDIUM', 'nvd'), ('MEDIUM', 'photon'), ('MEDIUM', 'oracle-oval'), ('MEDIUM', 'ubuntu')]"
CVE-2019-11068,"[('MEDIUM', 'redhat'), ('CRITICAL', 'ruby-advisory-db'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2019-18197,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat'), ('HIGH', 'ruby-advisory-db')]"
CVE-2019-13117,"[('LOW', 'debian'), ('LOW', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2019-13118,"[('MEDIUM', 'nvd'), ('LOW', 'debian'), ('HIGH', 'ruby-advisory-db'), ('LOW', 'ubuntu'), ('LOW', 'redhat')]"
CVE-2017-18017,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-1000111,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('HIGH', 'ubuntu')]"
CVE-2017-1000112,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('HIGH', 'ubuntu')]"
CVE-2017-1000251,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('HIGH', 'ubuntu')]"
CVE-2017-1000365,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-1000370,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-1000371,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-10663,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2017-10810,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-11089,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-11176,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-11600,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2017-12134,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2017-12146,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2017-12154,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-14497,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2017-17052,"[('HIGH', 'nvd')]"
CVE-2017-17053,"[('HIGH', 'nvd')]"
CVE-2017-18079,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-7482,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2017-7518,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-7533,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('HIGH', 'ubuntu')]"
CVE-2017-7541,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-7558,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2018-10675,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2018-14634,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('HIGH', 'ubuntu')]"
CVE-2017-1000252,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-1000380,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-10911,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-12153,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-14106,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-14140,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-14156,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-14340,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-14489,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-15274,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-18221,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7346,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7542,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-8831,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-9605,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-11473,"[('LOW', 'debian'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-14051,"[('LOW', 'debian'), ('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-9984,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2017-9985,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2021-3618,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2020-36309,"[('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2013-0337,"[('LOW', 'debian')]"
CVE-2019-15605,"[('CRITICAL', 'photon'), ('CRITICAL', 'nvd')]"
CVE-2019-15606,"[('CRITICAL', 'photon'), ('CRITICAL', 'nvd')]"
CVE-2021-22930,"[('CRITICAL', 'nvd')]"
CVE-2019-15604,"[('HIGH', 'nvd'), ('HIGH', 'photon')]"
CVE-2020-8174,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2020-8265,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2021-22883,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2021-22884,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2021-44531,"[('HIGH', 'nvd'), ('HIGH', 'photon')]"
CVE-2022-21824,"[('HIGH', 'nvd'), ('HIGH', 'photon')]"
CVE-2020-8287,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'photon'), ('MEDIUM', 'nvd')]"
CVE-2021-22939,"[('MEDIUM', 'nvd')]"
CVE-2021-22959,"[('MEDIUM', 'nvd')]"
CVE-2021-22960,"[('MEDIUM', 'nvd')]"
CVE-2021-44532,"[('MEDIUM', 'photon'), ('MEDIUM', 'nvd')]"
CVE-2021-44533,"[('MEDIUM', 'photon'), ('MEDIUM', 'nvd')]"
CVE-2018-1000156,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2018-20969,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2019-13638,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2019-13636,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
GHSA-6chw-6frg-f759,"[('HIGH', 'ghsa')]"
CVE-2020-15366,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'nvd')]"
CVE-2021-23424,"[('HIGH', 'ghsa')]"
CVE-2021-3807,"[('HIGH', 'ghsa')]"
CVE-2021-43138,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2019-10742,"[('HIGH', 'ghsa')]"
CVE-2021-3749,"[('HIGH', 'ghsa')]"
CVE-2020-28168,"[('MEDIUM', 'ghsa')]"
CVE-2023-45857,"[('MEDIUM', 'ghsa')]"
CVE-2018-1109,"[('LOW', 'ghsa')]"
GHSA-g95f-p29q-9xw4,"[('LOW', 'ghsa')]"
CVE-2021-29060,"[('MEDIUM', 'ghsa')]"
CVE-2022-25901,"[('MEDIUM', 'ghsa')]"
GHSA-36jr-mh4h-2g58,"[('HIGH', 'ghsa')]"
CVE-2017-20165,"[('HIGH', 'ghsa')]"
CVE-2017-16137,"[('MEDIUM', 'ghsa')]"
CVE-2022-38900,"[('HIGH', 'ghsa')]"
GHSA-h6ch-v84p-w6p9,"[('HIGH', 'ghsa')]"
CVE-2022-1650,"[('CRITICAL', 'ghsa')]"
CVE-2022-0155,"[('HIGH', 'ghsa')]"
CVE-2022-0536,"[('MEDIUM', 'ghsa')]"
CVE-2020-28469,"[('HIGH', 'ghsa')]"
CVE-2017-16042,"[('CRITICAL', 'ghsa')]"
CVE-2019-19919,"[('CRITICAL', 'ghsa')]"
CVE-2021-23369,"[('CRITICAL', 'ghsa')]"
CVE-2021-23383,"[('CRITICAL', 'ghsa')]"
CVE-2019-20920,"[('HIGH', 'ghsa')]"
CVE-2019-20922,"[('HIGH', 'ghsa')]"
GHSA-2cf5-4w76-r9qv,"[('HIGH', 'ghsa')]"
GHSA-g9r4-xpmj-mj65,"[('HIGH', 'ghsa')]"
GHSA-q2c6-c6pm-g3gh,"[('HIGH', 'ghsa')]"
GHSA-q42p-pg8m-cqh6,"[('HIGH', 'ghsa')]"
GHSA-f52g-6jhx-586p,"[('MEDIUM', 'ghsa')]"
NSWG-ECO-519,"[('MEDIUM', 'nodejs-security-wg')]"
CVE-2022-29167,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2018-3728,"[('LOW', 'nodejs-security-wg')]"
CVE-2021-23362,"[('MEDIUM', 'ghsa')]"
GHSA-6x33-pw7p-hmpq,"[('HIGH', 'ghsa')]"
CVE-2021-28092,"[('HIGH', 'ghsa')]"
CVE-2021-29059,"[('HIGH', 'ghsa')]"
GHSA-8j8c-7jfh-h6hx,"[('HIGH', 'ghsa')]"
GHSA-2pr6-76vf-7546,"[('MEDIUM', 'ghsa')]"
CVE-2021-3918,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'ghsa')]"
CVE-2022-46175,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2021-23807,"[('MEDIUM', 'ghsa')]"
CVE-2019-20149,"[('HIGH', 'ghsa')]"
CVE-2022-37601,"[('MEDIUM', 'redhat'), ('CRITICAL', 'ghsa')]"
CVE-2022-37599,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2022-37603,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2019-10744,"[('CRITICAL', 'ghsa')]"
CVE-2020-8203,"[('HIGH', 'ghsa')]"
CVE-2021-23337,"[('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2020-28500,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2017-16138,"[('HIGH', 'ghsa')]"
CVE-2022-3517,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2021-44906,"[('CRITICAL', 'ghsa')]"
CVE-2020-7598,"[('MEDIUM', 'ghsa')]"
CVE-2019-10746,"[('CRITICAL', 'ghsa')]"
CVE-2017-18214,"[('HIGH', 'ghsa')]"
CVE-2022-24785,"[('HIGH', 'ghsa')]"
CVE-2022-31129,"[('HIGH', 'ghsa')]"
CVE-2022-0235,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa')]"
CVE-2020-15168,"[('LOW', 'ghsa')]"
GHSA-28xh-wpgr-7fm8,"[('CRITICAL', 'ghsa')]"
NSWG-ECO-433,"[('CRITICAL', 'nodejs-security-wg')]"
CVE-2021-23343,"[('MEDIUM', 'ghsa')]"
CVE-2021-23382,"[('MEDIUM', 'ghsa')]"
CVE-2023-44270,"[('MEDIUM', 'ghsa')]"
CVE-2022-24999,"[('HIGH', 'ghsa')]"
CVE-2021-24033,"[('MEDIUM', 'ghsa')]"
CVE-2023-28155,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'nvd')]"
CVE-2022-25883,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'redhat'), ('HIGH', 'nvd')]"
CVE-2020-7660,"[('HIGH', 'ghsa')]"
CVE-2019-16769,"[('MEDIUM', 'ghsa')]"
CVE-2019-10747,"[('CRITICAL', 'ghsa')]"
CVE-2021-23440,"[('HIGH', 'ghsa')]"
CVE-2022-0144,"[('HIGH', 'ghsa')]"
GHSA-64g7-mvw6-v9qj,"[('MEDIUM', 'ghsa')]"
CVE-2020-7693,"[('MEDIUM', 'ghsa')]"
CVE-2021-27290,"[('HIGH', 'nvd'), ('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2023-26136,"[('MEDIUM', 'ghsa'), ('CRITICAL', 'nvd')]"
CVE-2020-7733,"[('HIGH', 'ghsa')]"
CVE-2020-7793,"[('HIGH', 'ghsa')]"
CVE-2021-27292,"[('HIGH', 'ghsa')]"
CVE-2022-25927,"[('HIGH', 'ghsa')]"
CVE-2022-0686,"[('CRITICAL', 'ghsa')]"
CVE-2020-8124,"[('MEDIUM', 'ghsa')]"
CVE-2021-27515,"[('MEDIUM', 'ghsa')]"
CVE-2021-3664,"[('MEDIUM', 'ghsa')]"
CVE-2022-0512,"[('MEDIUM', 'ghsa')]"
CVE-2022-0639,"[('MEDIUM', 'ghsa')]"
CVE-2022-0691,"[('MEDIUM', 'ghsa')]"
CVE-2018-14732,"[('HIGH', 'nodejs-security-wg')]"
CVE-2020-7662,"[('HIGH', 'ghsa')]"
CVE-2020-7774,"[('HIGH', 'ghsa'), ('CRITICAL', 'nvd')]"
CVE-2020-7608,"[('MEDIUM', 'ghsa')]"
CVE-2017-6507,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-1252,"[('HIGH', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-7543,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2016-0634,"[('LOW', 'debian'), ('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2016-9401,"[('LOW', 'redhat'), ('MEDIUM', 'photon'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2015-9261,"[('MEDIUM', 'ubuntu')]"
CVE-2017-16544,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2018-1000517,"[('MEDIUM', 'ubuntu')]"
CVE-2019-5747,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2011-5325,"[('LOW', 'ubuntu')]"
CVE-2014-9645,"[('LOW', 'ubuntu')]"
CVE-2016-2147,"[('LOW', 'ubuntu')]"
CVE-2016-2148,"[('LOW', 'ubuntu')]"
CVE-2017-15873,"[('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2018-20679,"[('HIGH', 'nvd'), ('LOW', 'ubuntu')]"
CVE-2016-2037,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-1197,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2016-9586,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-7407,"[('LOW', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-6964,"[('MEDIUM', 'ubuntu')]"
CVE-2014-9620,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2014-9621,"[('LOW', 'ubuntu')]"
CVE-2014-9653,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-8865,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2016-6313,"[('MEDIUM', 'redhat'), ('HIGH', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2018-5732,"[('MEDIUM', 'ubuntu')]"
CVE-2018-5733,"[('MEDIUM', 'ubuntu')]"
CVE-2016-2774,"[('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-3144,"[('LOW', 'ubuntu')]"
CVE-2015-8629,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2015-8630,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-8631,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-3119,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'photon'), ('MEDIUM', 'nvd')]"
CVE-2016-3120,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-11103,"[('MEDIUM', 'ubuntu')]"
CVE-2018-1000001,"[('MEDIUM', 'redhat'), ('HIGH', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2015-5277,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-8982,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-8983,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-8984,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2016-2856,"[('LOW', 'debian'), ('MEDIUM', 'ubuntu')]"
CVE-2017-1000366,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2013-2207,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2014-8121,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-1781,"[('LOW', 'ubuntu')]"
CVE-2015-8776,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2015-8777,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-8778,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2015-8779,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-1234,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'nvd'), ('HIGH', 'photon')]"
CVE-2016-3075,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2016-3706,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2016-4429,"[('MEDIUM', 'redhat'), ('MEDIUM', 'photon'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-6323,"[('HIGH', 'nvd'), ('LOW', 'ubuntu')]"
CVE-2016-5419,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd'), ('HIGH', 'photon')]"
CVE-2016-5420,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2016-5421,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2016-8615,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2016-8617,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2016-8618,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-8619,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-8620,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-8622,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-8623,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2016-8624,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2016-7141,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2016-7167,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-8616,"[('LOW', 'redhat'), ('MEDIUM', 'photon'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-8621,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-0245,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2012-6702,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-0718,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-5300,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2017-9233,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2017-1000376,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2016-10244,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2016-10328,"[('MEDIUM', 'ubuntu')]"
CVE-2017-8105,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-8287,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-10166,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-10167,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-10168,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2016-6912,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2016-6906,"[('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-9317,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-9933,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
